processing_group,marine_site_code,marine_site_name,latitude,longitude,georegion,island,time_format,detide_method,height_cutoff,year,month,day,date,day_of_year,sum,n,mean,stddev,stderr,coeffvar
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,22,8/22/2023,234,177.12,10,17.71,0.5,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,23,8/23/2023,235,184.14,10,18.41,0.66,0.21,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,24,8/24/2023,236,180.13,10,18.01,0.77,0.24,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,25,8/25/2023,237,139.64,8,17.46,0.36,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,26,8/26/2023,238,116.8,7,16.69,0.64,0.24,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,27,8/27/2023,239,164.17,10,16.42,1.38,0.44,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,28,8/28/2023,240,155.74,10,15.57,0.83,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,29,8/29/2023,241,156.4,10,15.64,0.41,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,30,8/30/2023,242,152.4,10,15.24,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,31,8/31/2023,243,172.31,10,17.23,0.32,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,1,9/1/2023,244,178.48,10,17.85,0.55,0.17,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,2,9/2/2023,245,198.9,10,19.89,0.28,0.09,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,3,9/3/2023,246,203.79,10,20.38,0.4,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,4,9/4/2023,247,202.28,10,20.23,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,5,9/5/2023,248,188.91,10,18.89,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,6,9/6/2023,249,196.18,10,19.62,0.59,0.19,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,7,9/7/2023,250,181.11,10,18.11,0.82,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,8,9/8/2023,251,81.09,5,16.22,0.07,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,9,9/9/2023,252,175.44,10,17.54,1.14,0.36,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,10,9/10/2023,253,161.13,10,16.11,0.7,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,11,9/11/2023,254,159.13,10,15.91,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,12,9/12/2023,255,181.4,10,18.14,0.7,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,13,9/13/2023,256,187.72,10,18.77,0.7,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,14,9/14/2023,257,190.88,10,19.09,0.65,0.21,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,15,9/15/2023,258,185.64,10,18.56,1.37,0.43,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,16,9/16/2023,259,182.44,10,18.24,0.76,0.24,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,17,9/17/2023,260,175.06,10,17.51,0.3,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,18,9/18/2023,261,177.73,10,17.77,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,19,9/19/2023,262,177.56,10,17.76,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,20,9/20/2023,263,182.23,10,18.22,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,21,9/21/2023,264,173.52,10,17.35,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,22,9/22/2023,265,90.89,5,18.18,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,23,9/23/2023,266,161,9,17.89,0.68,0.23,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,24,9/24/2023,267,105.34,6,17.56,0.52,0.21,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,25,9/25/2023,268,179.18,10,17.92,1.33,0.42,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,26,9/26/2023,269,174.1,10,17.41,1.38,0.44,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,27,9/27/2023,270,168.15,10,16.82,1.28,0.41,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,28,9/28/2023,271,170.66,10,17.07,0.64,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,29,9/29/2023,272,173.52,10,17.35,0.63,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,9,30,9/30/2023,273,175.33,10,17.53,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,1,10/1/2023,274,173.34,10,17.33,0.46,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,2,10/2/2023,275,174.21,10,17.42,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,3,10/3/2023,276,178.9,10,17.89,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,4,10/4/2023,277,177.09,10,17.71,0.49,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,5,10/5/2023,278,177.72,10,17.77,0.8,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,6,10/6/2023,279,171.11,10,17.11,1.34,0.42,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,7,10/7/2023,280,102.95,6,17.16,0.49,0.2,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,8,10/8/2023,281,156.55,9,17.39,0.7,0.23,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,9,10/9/2023,282,167.75,10,16.78,1.2,0.38,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,10,10/10/2023,283,171.05,10,17.11,0.32,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,11,10/11/2023,284,179.08,10,17.91,0.28,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,12,10/12/2023,285,177.32,10,17.73,0.3,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,13,10/13/2023,286,182.22,10,18.22,0.26,0.08,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,14,10/14/2023,287,184.74,10,18.47,0.51,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,15,10/15/2023,288,174.24,10,17.42,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,16,10/16/2023,289,174.22,10,17.42,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,17,10/17/2023,290,179.27,10,17.93,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,18,10/18/2023,291,184.59,10,18.46,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,19,10/19/2023,292,181.44,10,18.14,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,20,10/20/2023,293,89.06,5,17.81,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,21,10/21/2023,294,87.59,5,17.52,0.04,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,22,10/22/2023,295,171.86,10,17.19,0.62,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,23,10/23/2023,296,84.81,5,16.96,0.17,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,24,10/24/2023,297,175.03,10,17.5,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,25,10/25/2023,298,191.29,10,19.13,0.04,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,26,10/26/2023,299,195.11,10,19.51,0.38,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,27,10/27/2023,300,180.96,10,18.1,0.48,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,28,10/28/2023,301,180.93,10,18.09,0.69,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,29,10/29/2023,302,174.12,10,17.41,0.4,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,30,10/30/2023,303,172.71,10,17.27,0.1,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,10,31,10/31/2023,304,173.73,10,17.37,0.22,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,1,11/1/2023,305,172.3,10,17.23,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,2,11/2/2023,306,173.04,10,17.3,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,3,11/3/2023,307,175.67,10,17.57,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,4,11/4/2023,308,171.45,10,17.15,0.4,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,5,11/5/2023,309,350.74,17,17.54,0.38,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,6,11/6/2023,310,85.52,5,17.1,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,7,11/7/2023,311,177.26,10,17.73,0.42,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,8,11/8/2023,312,172.81,10,17.28,0.89,0.28,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,9,11/9/2023,313,173.27,10,17.33,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,10,11/10/2023,314,172.61,10,17.26,0.32,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,11,11/11/2023,315,166.22,10,16.62,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,12,11/12/2023,316,165.9,10,16.59,0.41,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,13,11/13/2023,317,166.29,10,16.63,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,14,11/14/2023,318,167.37,10,16.74,0.36,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,15,11/15/2023,319,163.7,10,16.37,0.49,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,16,11/16/2023,320,160.7,10,16.07,0.08,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,17,11/17/2023,321,165.24,10,16.52,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,18,11/18/2023,322,167.49,10,16.75,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,19,11/19/2023,323,171.48,10,17.15,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,20,11/20/2023,324,169.57,10,16.96,0.39,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,21,11/21/2023,325,98.61,6,16.44,0.46,0.19,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,22,11/22/2023,326,149.81,9,16.65,0.66,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,23,11/23/2023,327,169.11,10,16.91,0.25,0.08,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,24,11/24/2023,328,172.36,10,17.24,0.32,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,25,11/25/2023,329,174.89,10,17.49,0.35,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,26,11/26/2023,330,169.47,10,16.95,0.44,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,27,11/27/2023,331,164.96,10,16.5,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,28,11/28/2023,332,165.42,10,16.54,0.08,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,11,30,11/30/2023,334,169.4,10,16.94,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,1,12/1/2023,335,169.53,10,16.95,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,2,12/2/2023,336,166.99,10,16.7,0.09,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,3,12/3/2023,337,169.47,10,16.95,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,4,12/4/2023,338,170.45,10,17.05,0.37,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,5,12/5/2023,339,172.01,10,17.2,0.49,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,6,12/6/2023,340,84.05,5,16.81,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,7,12/7/2023,341,171.58,10,17.16,0.24,0.08,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,8,12/8/2023,342,168.58,10,16.86,0.3,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,9,12/9/2023,343,165.99,10,16.6,0.28,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,10,12/10/2023,344,162.7,10,16.27,0.46,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,11,12/11/2023,345,161.74,10,16.17,0.22,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,12,12/12/2023,346,167.25,10,16.73,0.24,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,13,12/13/2023,347,166.98,10,16.7,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,14,12/14/2023,348,164.78,10,16.48,0.25,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,15,12/15/2023,349,162.99,10,16.3,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,16,12/16/2023,350,164.1,10,16.41,0.06,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,17,12/17/2023,351,164.84,10,16.48,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,18,12/18/2023,352,167.69,10,16.77,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,19,12/19/2023,353,170.36,10,17.04,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,20,12/20/2023,354,119.05,7,17.01,0.12,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,21,12/21/2023,355,135.62,8,16.95,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,22,12/22/2023,356,167.58,10,16.76,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,23,12/23/2023,357,166.45,10,16.65,0.2,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,24,12/24/2023,358,167,10,16.7,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,25,12/25/2023,359,166.08,10,16.61,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,26,12/26/2023,360,165.51,10,16.55,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,27,12/27/2023,361,164.65,10,16.47,0.18,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,28,12/28/2023,362,163.29,10,16.33,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,29,12/29/2023,363,165.01,10,16.5,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,30,12/30/2023,364,164.33,10,16.43,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,12,31,12/31/2023,365,162.39,10,16.24,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,1,1/1/2024,1,161.98,10,16.2,0.08,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,2,1/2/2024,2,161.73,10,16.17,0.08,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,3,1/3/2024,3,162.99,10,16.3,0.25,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,4,1/4/2024,4,119.63,8,14.95,0.22,0.08,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,5,1/5/2024,5,104.21,7,14.89,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,6,1/6/2024,6,155.85,10,15.59,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,7,1/7/2024,7,157.59,10,15.76,0.23,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,8,1/8/2024,8,134.54,10,13.45,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,9,1/9/2024,9,139.71,10,13.97,0.24,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,10,1/10/2024,10,144.23,10,14.42,0.05,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,11,1/11/2024,11,144.36,10,14.44,0.23,0.07,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,12,1/12/2024,12,126.93,10,12.69,0.37,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,13,1/13/2024,13,135.9,10,13.59,0.08,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,14,1/14/2024,14,141.36,10,14.14,0.07,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,15,1/15/2024,15,142.01,10,14.2,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,16,1/16/2024,16,143.5,10,14.35,0.1,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,17,1/17/2024,17,145.08,10,14.51,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,18,1/18/2024,18,103.91,7,14.84,0.22,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,19,1/19/2024,19,116.37,8,14.55,0.43,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,20,1/20/2024,20,146.81,10,14.68,0.11,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,21,1/21/2024,21,149.73,10,14.97,0.12,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,22,1/22/2024,22,154.8,10,15.48,0.06,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,23,1/23/2024,23,146.67,10,14.67,0.02,0,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,24,1/24/2024,24,149.77,10,14.98,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,25,1/25/2024,25,150.65,10,15.07,0.04,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,26,1/26/2024,26,150.71,10,15.07,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,27,1/27/2024,27,149.34,10,14.93,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,28,1/28/2024,28,148.71,10,14.87,0.04,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,29,1/29/2024,29,153.67,10,15.37,0.08,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,30,1/30/2024,30,152.64,10,15.26,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,1,31,1/31/2024,31,152.86,10,15.29,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,1,2/1/2024,32,152.86,10,15.29,0.09,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,2,2/2/2024,33,153.43,10,15.34,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,3,2/3/2024,34,74.87,5,14.97,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2024,2,4,2/4/2024,35,74.35,5,14.87,0.01,0.01,0
